scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,ended
pidigits,cpp,O3,external,11,2728641897,34.128173828125,3.92730712890625,,1.51934814453125,,0,0,0,0,0,1761914029058034
pidigits,cpp,O3,external,12,2727262769,34.121337890625,3.9488525390625,,1.5189208984375,,0,0,0,0,0,1761914031792407
pidigits,cpp,O3,external,13,3065388139,38.25433349609375,4.3438720703125,,1.705322265625,,0,0,0,0,0,1761914034864936
pidigits,cpp,O3,external,14,2707143874,33.88787841796875,3.93463134765625,,1.50775146484375,,0,0,0,0,0,1761914037579075
pidigits,cpp,O3,external,15,2721536924,34.03466796875,3.92822265625,,1.514892578125,,0,0,0,0,0,1761914040307704
pidigits,cpp,O3,external,16,2720542797,33.9857177734375,3.89080810546875,,1.51446533203125,,0,0,0,0,0,1761914043035324
pidigits,cpp,O3,external,17,2716923849,33.97418212890625,3.90765380859375,,1.5128173828125,,0,0,0,0,0,1761914045759367
pidigits,cpp,O3,external,18,2711641185,33.89752197265625,3.90155029296875,,1.50933837890625,,0,0,0,0,0,1761914048478106
pidigits,cpp,O3,external,19,2710830130,33.90167236328125,3.90509033203125,,1.5093994140625,,0,0,0,0,0,1761914051196074
pidigits,cpp,O3,external,20,2706231842,33.82049560546875,3.88238525390625,,1.50592041015625,,0,0,0,0,0,1761914053909323
pidigits,cpp,O3,external,21,3065322830,38.4903564453125,4.57647705078125,,1.70794677734375,,0,0,0,0,0,1761914056981701
pidigits,cpp,O3,external,22,2714852088,33.91748046875,3.89013671875,,1.51007080078125,,0,0,0,0,0,1761914059703732
pidigits,cpp,O3,external,23,2727938589,34.15478515625,3.98193359375,,1.5220947265625,,0,0,0,0,0,1761914062438703
pidigits,cpp,O3,external,24,2723233342,34.07440185546875,3.942138671875,,1.51507568359375,,0,0,0,0,0,1761914065169254
pidigits,cpp,O3,external,25,3055270302,38.2730712890625,4.47467041015625,,1.70599365234375,,0,0,0,0,0,1761914068231407
pidigits,cpp,O3,external,26,3068300548,38.36236572265625,4.42059326171875,,1.70806884765625,,0,0,0,0,0,1761914071307002
pidigits,cpp,O3,external,27,3066056481,38.33563232421875,4.424560546875,,1.70648193359375,,0,0,0,0,0,1761914074379990
pidigits,cpp,O3,external,28,2725200327,34.11419677734375,3.96173095703125,,1.517822265625,,0,0,0,0,0,1761914077112288
pidigits,cpp,O3,external,29,2721360940,34.03533935546875,3.92926025390625,,1.51416015625,,0,0,0,0,0,1761914079840753
pidigits,cpp,O3,external,30,2720779518,34.12261962890625,4.0234375,,1.5159912109375,,0,0,0,0,0,1761914082568533
pidigits,cpp,O3,external,31,3071823542,38.3984375,4.41156005859375,,1.71026611328125,,0,0,0,0,0,1761914085647498
pidigits,cpp,O3,external,32,3066699287,38.3037109375,4.384765625,,1.7066650390625,,0,0,0,0,0,1761914088721240
pidigits,cpp,O3,external,33,3077157434,38.4495849609375,4.40142822265625,,1.712890625,,0,0,0,0,0,1761914091805453
pidigits,cpp,O3,external,34,2724134151,34.0718994140625,3.93109130859375,,1.51666259765625,,0,0,0,0,0,1761914094536676
pidigits,cpp,O3,external,35,3071701771,38.4324951171875,4.4510498046875,,1.71063232421875,,0,0,0,0,0,1761914097615371
pidigits,cpp,O3,external,36,3059581544,38.24365234375,4.39324951171875,,1.7027587890625,,0,0,0,0,0,1761914100682282
pidigits,cpp,O3,external,37,3077405554,38.4566650390625,4.41204833984375,,1.7147216796875,,0,0,0,0,0,1761914103766871
pidigits,cpp,O3,external,38,2716261301,33.9774169921875,3.9263916015625,,1.51226806640625,,0,0,0,0,0,1761914106490352
pidigits,cpp,O3,external,39,3062435548,38.25445556640625,4.37567138671875,,1.70452880859375,,0,0,0,0,0,1761914109559828
pidigits,cpp,O3,external,40,2727830911,34.10968017578125,3.94171142578125,,1.518798828125,,0,0,0,0,0,1761914112294584
pidigits,cpp,O3,external,41,3068972790,38.2972412109375,4.353271484375,,1.7069091796875,,0,0,0,0,0,1761914115370585
pidigits,cpp,O3,external,42,3054714922,38.19342041015625,4.4075927734375,,1.7008056640625,,0,0,0,0,0,1761914118432256
pidigits,cpp,O3,external,43,2705936940,33.8155517578125,3.88800048828125,,1.5059814453125,,0,0,0,0,0,1761914121145189
pidigits,cpp,O3,external,44,2722120901,34.06585693359375,3.94818115234375,,1.51556396484375,,0,0,0,0,0,1761914123874419
pidigits,cpp,O3,external,45,2732062267,34.17938232421875,3.9552001953125,,1.52117919921875,,0,0,0,0,0,1761914126613509
pidigits,cpp,O3,external,46,2704197867,33.80804443359375,3.902099609375,,1.50537109375,,0,0,0,0,0,1761914129324747
pidigits,cpp,O3,external,47,2722023609,34.03363037109375,3.9154052734375,,1.51544189453125,,0,0,0,0,0,1761914132053733
pidigits,cpp,O3,external,48,2724780106,34.05682373046875,3.90765380859375,,1.51715087890625,,0,0,0,0,0,1761914134785617
pidigits,cpp,O3,external,49,2723368775,34.07177734375,3.94512939453125,,1.51678466796875,,0,0,0,0,0,1761914137516075
pidigits,cpp,O3,external,50,2719211361,33.99981689453125,3.91522216796875,,1.51287841796875,,0,0,0,0,0,1761914140242367
reverse-complement,cpp,O3,internal,1,481183914,6.09124755859375,0.76593017578125,,0.35693359375,,0,0,0,0,0,1761914217527462
reverse-complement,cpp,O3,internal,2,379081087,4.83660888671875,0.63775634765625,,0.30889892578125,,0,0,0,0,0,1761914217906591
reverse-complement,cpp,O3,internal,3,364236930,4.628662109375,0.5845947265625,,0.2998046875,,0,0,0,0,0,1761914218270875
reverse-complement,cpp,O3,internal,4,363323737,4.61566162109375,0.58233642578125,,0.29974365234375,,0,0,0,0,0,1761914218634217
reverse-complement,cpp,O3,internal,5,363451221,4.6153564453125,0.58184814453125,,0.29840087890625,,0,0,0,0,0,1761914218997705
reverse-complement,cpp,O3,internal,6,362541329,4.6143798828125,0.59222412109375,,0.2979736328125,,0,0,0,0,0,1761914219360249
reverse-complement,cpp,O3,internal,7,363511898,4.61785888671875,0.58514404296875,,0.29815673828125,,0,0,0,0,0,1761914219723779
reverse-complement,cpp,O3,internal,8,363330925,4.62017822265625,0.58587646484375,,0.2999267578125,,0,0,0,0,0,1761914220087130
reverse-complement,cpp,O3,internal,9,363463857,4.61639404296875,0.58367919921875,,0.298828125,,0,0,0,0,0,1761914220450587
reverse-complement,cpp,O3,internal,10,363450152,4.618408203125,0.5848388671875,,0.2984619140625,,0,0,0,0,0,1761914220814078
reverse-complement,cpp,O3,internal,11,363234319,4.6033935546875,0.58251953125,,0.29766845703125,,0,0,0,0,0,1761914221177335
reverse-complement,cpp,O3,internal,12,362560574,4.6356201171875,0.61279296875,,0.3006591796875,,0,0,0,0,0,1761914221539917
reverse-complement,cpp,O3,internal,13,363356244,4.60955810546875,0.5889892578125,,0.29815673828125,,0,0,0,0,0,1761914221903292
reverse-complement,cpp,O3,internal,14,363024698,4.6072998046875,0.58636474609375,,0.29754638671875,,0,0,0,0,0,1761914222266334
reverse-complement,cpp,O3,internal,15,363473057,4.619140625,0.5863037109375,,0.2989501953125,,0,0,0,0,0,1761914222629826
reverse-complement,cpp,O3,internal,16,365845794,4.68511962890625,0.6180419921875,,0.3028564453125,,0,0,0,0,0,1761914222995692
reverse-complement,cpp,O3,internal,17,363780678,4.64056396484375,0.59478759765625,,0.2998046875,,0,0,0,0,0,1761914223359466
reverse-complement,cpp,O3,internal,18,363624777,4.6270751953125,0.5938720703125,,0.299072265625,,0,0,0,0,0,1761914223723139
reverse-complement,cpp,O3,internal,19,362928205,4.613037109375,0.59130859375,,0.29766845703125,,0,0,0,0,0,1761914224086082
reverse-complement,cpp,O3,internal,20,363776031,4.62896728515625,0.595458984375,,0.29852294921875,,0,0,0,0,0,1761914224449880
reverse-complement,cpp,O3,internal,21,363101452,4.61566162109375,0.59417724609375,,0.29705810546875,,0,0,0,0,0,1761914224813003
reverse-complement,cpp,O3,internal,22,363755640,4.629150390625,0.5968017578125,,0.29840087890625,,0,0,0,0,0,1761914225176776
reverse-complement,cpp,O3,internal,23,362401453,4.6168212890625,0.5948486328125,,0.29815673828125,,0,0,0,0,0,1761914225539196
reverse-complement,cpp,O3,internal,24,364345852,4.63421630859375,0.59014892578125,,0.29974365234375,,0,0,0,0,0,1761914225903534
reverse-complement,cpp,O3,internal,25,362457368,4.6075439453125,0.5853271484375,,0.29827880859375,,0,0,0,0,0,1761914226266034
reverse-complement,cpp,O3,internal,26,362943622,4.6343994140625,0.61175537109375,,0.30096435546875,,0,0,0,0,0,1761914226629000
reverse-complement,cpp,O3,internal,27,364551370,4.62799072265625,0.58367919921875,,0.29986572265625,,0,0,0,0,0,1761914226993540
reverse-complement,cpp,O3,internal,28,363017522,4.6129150390625,0.57928466796875,,0.29901123046875,,0,0,0,0,0,1761914227356580
reverse-complement,cpp,O3,internal,29,362712691,4.60540771484375,0.58367919921875,,0.2982177734375,,0,0,0,0,0,1761914227719339
reverse-complement,cpp,O3,internal,30,364087825,4.66204833984375,0.61669921875,,0.302978515625,,0,0,0,0,0,1761914228083415
reverse-complement,cpp,O3,internal,31,363622074,4.62811279296875,0.5819091796875,,0.29931640625,,0,0,0,0,0,1761914228447083
reverse-complement,cpp,O3,internal,32,366048288,4.6527099609375,0.5869140625,,0.3016357421875,,0,0,0,0,0,1761914228813147
reverse-complement,cpp,O3,internal,33,363288201,4.61761474609375,0.58355712890625,,0.2984619140625,,0,0,0,0,0,1761914229176431
reverse-complement,cpp,O3,internal,34,365063548,4.64508056640625,0.58984375,,0.29876708984375,,0,0,0,0,0,1761914229541513
reverse-complement,cpp,O3,internal,35,364280105,4.61785888671875,0.58514404296875,,0.2989501953125,,0,0,0,0,0,1761914229905834
reverse-complement,cpp,O3,internal,36,364916900,4.633544921875,0.59033203125,,0.2994384765625,,0,0,0,0,0,1761914230270778
reverse-complement,cpp,O3,internal,37,363568073,4.61602783203125,0.58282470703125,,0.299072265625,,0,0,0,0,0,1761914230634363
reverse-complement,cpp,O3,internal,38,364376795,4.64599609375,0.58990478515625,,0.30108642578125,,0,0,0,0,0,1761914230998778
reverse-complement,cpp,O3,internal,39,363913893,4.61822509765625,0.58624267578125,,0.2984619140625,,0,0,0,0,0,1761914231362712
reverse-complement,cpp,O3,internal,40,364097146,4.65167236328125,0.60711669921875,,0.30364990234375,,0,0,0,0,0,1761914231726830
reverse-complement,cpp,O3,internal,41,364989154,4.6456298828125,0.5894775390625,,0.3006591796875,,0,0,0,0,0,1761914232091830
reverse-complement,cpp,O3,internal,42,363840433,4.6177978515625,0.58563232421875,,0.298828125,,0,0,0,0,0,1761914232455704
reverse-complement,cpp,O3,internal,43,365429380,4.6531982421875,0.5975341796875,,0.30377197265625,,0,0,0,0,0,1761914232821129
reverse-complement,cpp,O3,internal,44,365202530,4.70281982421875,0.64593505859375,,0.311767578125,,0,0,0,0,0,1761914233186369
reverse-complement,cpp,O3,internal,45,372461460,4.87335205078125,0.73602294921875,,0.34893798828125,,0,0,0,0,0,1761914233558873
reverse-complement,cpp,O3,internal,46,372112816,4.88604736328125,0.74725341796875,,0.35333251953125,,0,0,0,0,0,1761914233931009
reverse-complement,cpp,O3,internal,47,371620721,4.881103515625,0.7413330078125,,0.352783203125,,0,0,0,0,0,1761914234302651
reverse-complement,cpp,O3,internal,48,371898057,4.868408203125,0.74127197265625,,0.35076904296875,,0,0,0,0,0,1761914234674545
reverse-complement,cpp,O3,internal,49,372972841,4.8824462890625,0.74530029296875,,0.35174560546875,,0,0,0,0,0,1761914235047533
reverse-complement,cpp,O3,internal,50,372378558,4.8819580078125,0.74310302734375,,0.35137939453125,,0,0,0,0,0,1761914235419957
reverse-complement,cpp,O3,external,1,479588484,6.07891845703125,0.7625732421875,,0.35687255859375,,0,0,0,0,0,1761914302801195
reverse-complement,cpp,O3,external,2,479349149,6.08038330078125,0.7640380859375,,0.354736328125,,0,0,0,0,0,1761914303378115
reverse-complement,cpp,O3,external,3,479922455,6.09246826171875,0.77789306640625,,0.35589599609375,,0,0,0,0,0,1761914303948999
reverse-complement,cpp,O3,external,4,479467152,6.08056640625,0.76568603515625,,0.3548583984375,,0,0,0,0,0,1761914304517429
reverse-complement,cpp,O3,external,5,481283951,6.104248046875,0.76617431640625,,0.35626220703125,,0,0,0,0,0,1761914305075047
reverse-complement,cpp,O3,external,6,479092276,6.07965087890625,0.763427734375,,0.35491943359375,,0,0,0,0,0,1761914305639338
reverse-complement,cpp,O3,external,7,481336638,6.1070556640625,0.76873779296875,,0.3570556640625,,0,0,0,0,0,1761914306213976
reverse-complement,cpp,O3,external,8,481043027,6.1019287109375,0.763427734375,,0.3563232421875,,0,0,0,0,0,1761914306781551
reverse-complement,cpp,O3,external,9,480888167,6.12750244140625,0.7886962890625,,0.36016845703125,,0,0,0,0,0,1761914307356126
reverse-complement,cpp,O3,external,10,481334732,6.10137939453125,0.762451171875,,0.35662841796875,,0,0,0,0,0,1761914307913460
reverse-complement,cpp,O3,external,11,479624180,6.07513427734375,0.760009765625,,0.35528564453125,,0,0,0,0,0,1761914308466521
reverse-complement,cpp,O3,external,12,479360123,6.077880859375,0.76171875,,0.35498046875,,0,0,0,0,0,1761914309036280
reverse-complement,cpp,O3,external,13,479115438,6.0760498046875,0.76025390625,,0.3543701171875,,0,0,0,0,0,1761914309590030
reverse-complement,cpp,O3,external,14,478652672,6.0648193359375,0.7607421875,,0.3541259765625,,0,0,0,0,0,1761914310157646
reverse-complement,cpp,O3,external,15,478398089,6.06695556640625,0.762451171875,,0.35406494140625,,0,0,0,0,0,1761914310729014
reverse-complement,cpp,O3,external,16,478926618,6.06231689453125,0.75823974609375,,0.35455322265625,,0,0,0,0,0,1761914311298355
reverse-complement,cpp,O3,external,17,479391245,6.0738525390625,0.75848388671875,,0.35516357421875,,0,0,0,0,0,1761914311856089
reverse-complement,cpp,O3,external,18,478930505,6.06646728515625,0.76275634765625,,0.35498046875,,0,0,0,0,0,1761914312425445
reverse-complement,cpp,O3,external,19,478982794,6.06549072265625,0.7618408203125,,0.354736328125,,0,0,0,0,0,1761914312980449
reverse-complement,cpp,O3,external,20,478703131,6.0755615234375,0.77276611328125,,0.35601806640625,,0,0,0,0,0,1761914313540082
reverse-complement,cpp,O3,external,21,479902664,6.07391357421875,0.75921630859375,,0.355224609375,,0,0,0,0,0,1761914314112208
reverse-complement,cpp,O3,external,22,480857377,6.100830078125,0.7633056640625,,0.3565673828125,,0,0,0,0,0,1761914314690777
reverse-complement,cpp,O3,external,23,479408999,6.07440185546875,0.7584228515625,,0.35546875,,0,0,0,0,0,1761914315246613
reverse-complement,cpp,O3,external,24,479750023,6.0849609375,0.75750732421875,,0.3560791015625,,0,0,0,0,0,1761914315801868
reverse-complement,cpp,O3,external,25,479412564,6.07781982421875,0.7623291015625,,0.3558349609375,,0,0,0,0,0,1761914316357546
reverse-complement,cpp,O3,external,26,477915177,6.047607421875,0.75445556640625,,0.353515625,,0,0,0,0,0,1761914316925341
reverse-complement,cpp,O3,external,27,478338268,6.06524658203125,0.7593994140625,,0.35430908203125,,0,0,0,0,0,1761914317479335
reverse-complement,cpp,O3,external,28,480028341,6.09344482421875,0.765869140625,,0.356201171875,,0,0,0,0,0,1761914318053794
reverse-complement,cpp,O3,external,29,480950093,6.12457275390625,0.785400390625,,0.36004638671875,,0,0,0,0,0,1761914318609541
reverse-complement,cpp,O3,external,30,480655680,6.0943603515625,0.7679443359375,,0.35601806640625,,0,0,0,0,0,1761914319165644
reverse-complement,cpp,O3,external,31,479377648,6.076416015625,0.7613525390625,,0.35546875,,0,0,0,0,0,1761914319718686
reverse-complement,cpp,O3,external,32,479484779,6.077880859375,0.76220703125,,0.356201171875,,0,0,0,0,0,1761914320274715
reverse-complement,cpp,O3,external,33,478986058,6.06903076171875,0.75286865234375,,0.3544921875,,0,0,0,0,0,1761914320849364
reverse-complement,cpp,O3,external,34,478760745,6.067138671875,0.7618408203125,,0.35455322265625,,0,0,0,0,0,1761914321413212
reverse-complement,cpp,O3,external,35,480402440,6.0894775390625,0.76177978515625,,0.35638427734375,,0,0,0,0,0,1761914321968825
reverse-complement,cpp,O3,external,36,479283871,6.0740966796875,0.757568359375,,0.3551025390625,,0,0,0,0,0,1761914322525828
reverse-complement,cpp,O3,external,37,479646469,6.08367919921875,0.7559814453125,,0.35638427734375,,0,0,0,0,0,1761914323097332
reverse-complement,cpp,O3,external,38,477558334,6.0787353515625,0.785400390625,,0.3558349609375,,0,0,0,0,0,1761914323663705
reverse-complement,cpp,O3,external,39,478654863,6.06494140625,0.76068115234375,,0.354736328125,,0,0,0,0,0,1761914324234963
reverse-complement,cpp,O3,external,40,478186062,6.051513671875,0.74615478515625,,0.35479736328125,,0,0,0,0,0,1761914324804209
reverse-complement,cpp,O3,external,41,480659873,6.08343505859375,0.7568359375,,0.35662841796875,,0,0,0,0,0,1761914325361466
reverse-complement,cpp,O3,external,42,481033153,6.0850830078125,0.75994873046875,,0.356689453125,,0,0,0,0,0,1761914325919873
reverse-complement,cpp,O3,external,43,480236544,6.08831787109375,0.76116943359375,,0.35638427734375,,0,0,0,0,0,1761914326475920
reverse-complement,cpp,O3,external,44,479699050,6.08917236328125,0.7733154296875,,0.35675048828125,,0,0,0,0,0,1761914327033775
reverse-complement,cpp,O3,external,45,479007490,6.0849609375,0.7698974609375,,0.3568115234375,,0,0,0,0,0,1761914327588164
reverse-complement,cpp,O3,external,46,479439256,6.07159423828125,0.75689697265625,,0.355224609375,,0,0,0,0,0,1761914328159278
reverse-complement,cpp,O3,external,47,479016475,6.10272216796875,0.787109375,,0.35760498046875,,0,0,0,0,0,1761914328714166
reverse-complement,cpp,O3,external,48,477957710,6.048583984375,0.75616455078125,,0.35333251953125,,0,0,0,0,0,1761914329281543
reverse-complement,cpp,O3,external,49,480795558,6.0855712890625,0.7596435546875,,0.35614013671875,,0,0,0,0,0,1761914329840360
reverse-complement,cpp,O3,external,50,478388281,6.05975341796875,0.7545166015625,,0.35504150390625,,0,0,0,0,0,1761914330394915
spectral-norm,cpp,O3,internal,1,1645261960,23.03875732421875,4.835693359375,,0.91717529296875,,0,0,0,0,0,1761914394009686
spectral-norm,cpp,O3,internal,2,1609328223,22.5888671875,4.78558349609375,,0.89617919921875,,0,0,0,0,0,1761914395619050
spectral-norm,cpp,O3,internal,3,1619109597,22.73480224609375,4.81781005859375,,0.90106201171875,,0,0,0,0,0,1761914397238188
spectral-norm,cpp,O3,internal,4,1634139668,22.8748779296875,4.80670166015625,,0.9091796875,,0,0,0,0,0,1761914398872354
spectral-norm,cpp,O3,internal,5,1602435259,22.5145263671875,4.78680419921875,,0.891845703125,,0,0,0,0,0,1761914400474803
spectral-norm,cpp,O3,internal,6,1615829042,22.61767578125,4.734375,,0.899169921875,,0,0,0,0,0,1761914402090750
spectral-norm,cpp,O3,internal,7,1614341176,22.6143798828125,4.7410888671875,,0.89898681640625,,0,0,0,0,0,1761914403705100
spectral-norm,cpp,O3,internal,8,1608326084,22.539306640625,4.74530029296875,,0.89501953125,,0,0,0,0,0,1761914405313406
spectral-norm,cpp,O3,internal,9,1622729619,22.78143310546875,4.81951904296875,,0.90283203125,,0,0,0,0,0,1761914406936188
spectral-norm,cpp,O3,internal,10,1614260400,22.6724853515625,4.811767578125,,0.8984375,,0,0,0,0,0,1761914408550438
spectral-norm,cpp,O3,internal,11,1628877027,22.7513427734375,4.7352294921875,,0.9061279296875,,0,0,0,0,0,1761914410179376
spectral-norm,cpp,O3,internal,12,1631744573,22.77886962890625,4.72918701171875,,0.90716552734375,,0,0,0,0,0,1761914411811277
spectral-norm,cpp,O3,internal,13,1618772583,22.6881103515625,4.782470703125,,0.90057373046875,,0,0,0,0,0,1761914413430125
spectral-norm,cpp,O3,internal,14,1601508574,22.4000244140625,4.6697998046875,,0.8917236328125,,0,0,0,0,0,1761914415031649
spectral-norm,cpp,O3,internal,15,1603029531,22.44976806640625,4.70806884765625,,0.8917236328125,,0,0,0,0,0,1761914416634707
spectral-norm,cpp,O3,internal,16,1613152679,22.591064453125,4.7415771484375,,0.8975830078125,,0,0,0,0,0,1761914418247869
spectral-norm,cpp,O3,internal,17,1627132070,22.65838623046875,4.66815185546875,,0.90545654296875,,0,0,0,0,0,1761914419875019
spectral-norm,cpp,O3,internal,18,1596961273,22.385009765625,4.71246337890625,,0.88848876953125,,0,0,0,0,0,1761914421472018
spectral-norm,cpp,O3,internal,19,1607514794,22.59100341796875,4.80743408203125,,0.89447021484375,,0,0,0,0,0,1761914423079497
